building_id,residual_mean,pred_mean,target_mean,is_anomaly,combined_score
98,21.272673,283.00253,286.2125,False,-0.32407883
79,21.24918,63.31371,43.30248,False,-0.32459086
73,21.248596,472.94638,482.13782,False,-0.32460356
89,21.246483,331.1813,317.54514,False,-0.32464963
130,21.229544,90.19763,92.5375,False,-0.32501882
172,21.219856,38.148193,17.389425,False,-0.32522997
101,21.204496,192.75165,186.0,False,-0.32556474
198,21.194971,207.8512,188.08333,False,-0.32577235
42,21.187998,96.86686,75.67886,False,-0.32592434
85,21.185663,210.76955,218.05888,False,-0.3259752
23,21.171194,220.46362,235.99522,False,-0.32629058
130,21.16812,92.191376,98.5375,False,-0.32635757
184,21.164228,43.679768,22.515543,False,-0.3264424
123,21.156128,147.06511,154.66667,False,-0.32661894
156,21.150284,179.32607,170.11836,False,-0.3267463
185,21.148035,42.502594,21.354559,False,-0.32679534
19,21.131449,98.01902,76.887566,False,-0.32715684
1,21.130156,131.91211,115.944244,False,-0.327185
196,21.122528,91.20162,70.079094,False,-0.32735127
65,21.096786,63.434784,47.70812,False,-0.3279123
115,21.08139,59.758472,38.677082,False,-0.32824787
55,21.075691,221.88782,221.26324,False,-0.3283721
72,21.070108,84.39448,85.46508,False,-0.32849377
95,21.063745,444.1343,452.9,False,-0.32863244
143,21.062876,171.18732,178.34534,False,-0.3286514
151,21.06008,73.827515,77.10412,False,-0.32871234
129,21.024414,200.38496,181.16249,False,-0.32948968
136,20.99729,393.00818,378.0,False,-0.33008087
165,20.995687,247.08702,234.41667,False,-0.3301158
134,20.995514,136.8662,118.05001,False,-0.33011958
1,20.976679,127.44575,139.17975,False,-0.33053008
100,20.971954,34.634457,13.662499,False,-0.33063307
79,20.970509,65.62887,44.658356,False,-0.33066458
166,20.949995,368.47058,362.22998,False,-0.33111167
34,20.949541,209.10896,197.07506,False,-0.33112156
81,20.9347,74.054474,53.11977,False,-0.33144504
139,20.922396,457.34207,459.079,False,-0.3317132
95,20.909609,468.33932,461.70828,False,-0.3319919
181,20.90339,360.30667,374.8798,False,-0.33212742
187,20.8775,51.273335,30.395834,False,-0.3326917
41,20.874756,181.26544,166.16925,False,-0.33275154
95,20.867233,498.82764,513.3333,False,-0.33291548
23,20.860506,250.50092,243.3974,False,-0.3330621
195,20.833511,115.07395,135.90746,False,-0.33365047
190,20.832087,371.08813,383.71793,False,-0.33368152
134,20.805956,149.10783,133.95,False,-0.33425105
160,20.785833,105.954956,96.699974,False,-0.33468962
134,20.780567,141.4444,128.39986,False,-0.3348044
159,20.768621,99.619804,78.85118,False,-0.33506477
43,20.75523,96.54786,75.79262,False,-0.33535662
143,20.749153,156.19054,154.0266,False,-0.33548906
19,20.745066,84.59289,63.847824,False,-0.33557817
182,20.726555,29.743874,9.017321,False,-0.3359816
143,20.725855,189.65459,181.97034,False,-0.33599687
159,20.722128,133.36064,126.29449,False,-0.3360781
101,20.704514,192.15656,189.85834,False,-0.33646202
170,20.698097,97.250336,110.45423,False,-0.33660185
71,20.692446,163.59071,144.24554,False,-0.33672503
130,20.678923,92.457085,105.737495,False,-0.33701977
184,20.667511,43.32776,22.660246,False,-0.3372685
115,20.66105,60.296463,39.635418,False,-0.3374093
40,20.654406,443.45908,439.0569,False,-0.33755413
86,20.631535,301.39883,291.0729,False,-0.3380526
86,20.620125,301.90787,284.4271,False,-0.3383013
64,20.613914,81.269165,75.16703,False,-0.33843663
185,20.613358,41.889065,21.27571,False,-0.3384488
107,20.601671,164.65417,146.94566,False,-0.33870348
63,20.597178,190.08972,182.58482,False,-0.33880144
100,20.590126,37.460957,16.870832,False,-0.33895513
81,20.578814,65.17646,44.597645,False,-0.3392017
148,20.5709,127.56152,129.45084,False,-0.33937415
22,20.506998,309.83792,310.01035,False,-0.3407669
195,20.50633,113.882805,133.00908,False,-0.34078148
131,20.50296,173.15071,152.64775,False,-0.3408549
100,20.49478,46.98317,38.733334,False,-0.34103322
65,20.463097,92.01129,76.78805,False,-0.34172377
25,20.454508,83.7031,63.248592,False,-0.34191096
100,20.451763,48.50913,43.829166,False,-0.34197077
45,20.446762,204.4361,213.57298,False,-0.3420798
11,20.43984,339.37637,321.17285,False,-0.34223065
81,20.439648,67.61089,47.17125,False,-0.34223485
107,20.439117,172.44527,156.17155,False,-0.3422464
119,20.430223,67.14285,66.882164,False,-0.34244025
18,20.424934,207.39436,187.60167,False,-0.34255552
102,20.411201,110.00287,89.59167,False,-0.34285483
115,20.40943,59.513596,39.104168,False,-0.34289345
89,20.408648,351.58057,338.09726,False,-0.3429105
89,20.402445,360.02567,373.5972,False,-0.34304568
175,20.400064,43.633335,23.734129,False,-0.34309757
148,20.396387,130.04726,126.84542,False,-0.3431777
100,20.388517,45.263508,24.874998,False,-0.34334925
1,20.36657,135.50607,134.97618,False,-0.3438276
136,20.363657,364.041,353.58334,False,-0.34389108
108,20.357107,57.60294,37.245834,False,-0.34403384
132,20.347239,45.154537,24.807297,False,-0.34424892
104,20.332033,99.69866,82.083336,False,-0.34458032
42,20.328497,93.670746,73.34679,False,-0.34465742
156,20.315039,197.4339,191.52118,False,-0.34495074
161,20.31499,116.50948,111.61819,False,-0.3449518
62,20.314249,38.209263,17.895014,False,-0.34496793
123,20.297705,165.38791,170.29167,False,-0.34532854
119,20.297682,50.29247,29.994791,False,-0.34532902
96,20.281195,234.38399,228.63335,False,-0.34568837
143,20.26713,181.96669,173.3325,False,-0.34599492
11,20.26382,280.7285,273.77774,False,-0.34606704
196,20.263664,108.52633,88.33373,False,-0.34607047
1,20.258514,105.32694,118.34466,False,-0.3461827
101,20.250551,182.93604,185.50417,False,-0.34635624
89,20.2395,371.68887,388.38193,False,-0.34659714
137,20.234533,601.88525,601.17267,False,-0.34670538
33,20.210854,109.51957,118.964485,False,-0.34722146
127,20.201029,55.58559,50.05417,False,-0.34743562
88,20.198847,86.73651,104.6372,False,-0.34748316
78,20.194815,232.89864,245.22107,False,-0.34757105
107,20.190012,135.84703,154.20921,False,-0.34767574
187,20.168722,30.545387,10.376666,False,-0.34813973
98,20.153069,279.92587,260.56665,False,-0.3484809
41,20.138,133.85258,113.71457,False,-0.34880933
101,20.115303,195.24489,196.36665,False,-0.34930402
78,20.106905,208.65398,212.7312,False,-0.34948707
117,20.087877,59.639965,39.552082,False,-0.3499018
89,20.0809,333.53992,320.43057,False,-0.35005385
119,20.066034,64.68442,67.548775,False,-0.35037786
44,20.050924,214.77563,230.79076,False,-0.35070717
84,20.032227,234.56915,246.27083,False,-0.35111472
185,20.031319,41.455814,21.424494,False,-0.3511345
11,20.028872,361.3225,375.991,False,-0.35118783
125,20.026987,92.97176,96.916664,False,-0.3512289
43,20.019402,75.157196,55.287395,False,-0.35139424
39,20.009947,130.69853,110.68859,False,-0.3516003
3,19.993742,176.83618,167.15904,False,-0.35195348
97,19.979889,431.56372,447.41666,False,-0.35225543
45,19.96045,211.02226,203.65312,False,-0.3526791
139,19.955267,437.89517,445.996,False,-0.35279205
119,19.94319,65.255554,67.989586,False,-0.3530553
91,19.94207,399.9789,401.97083,False,-0.3530797
99,19.890772,128.14876,140.79166,False,-0.35419774
25,19.883024,81.50542,61.62239,False,-0.35436663
43,19.879505,79.390236,59.510727,False,-0.3544433
160,19.863564,104.12748,100.6543,False,-0.35479078
40,19.86106,379.95667,377.51266,False,-0.35484535
70,19.860306,101.46622,83.37472,False,-0.35486177
159,19.852003,149.84692,145.7404,False,-0.35504273
173,19.851965,161.79305,176.99925,False,-0.35504356
125,19.847319,101.57471,95.575005,False,-0.35514483
128,19.823656,31.111158,11.287499,False,-0.35566056
176,19.811733,477.62708,476.7888,False,-0.35592043
147,19.811106,168.40207,149.68755,False,-0.3559341
23,19.810081,248.71794,237.64209,False,-0.35595644
19,19.80685,173.1382,163.21724,False,-0.35602686
136,19.803257,355.14102,341.70834,False,-0.35610518
36,19.791887,204.97943,186.36732,False,-0.35635298
25,19.791445,82.17446,62.38301,False,-0.3563626
81,19.776731,88.41775,85.515625,False,-0.3566833
79,19.74136,58.94563,39.204266,False,-0.35745424
45,19.731749,222.70744,238.32732,False,-0.35766372
23,19.72882,229.19421,231.64091,False,-0.35772753
45,19.726435,233.289,240.921,False,-0.35777953
10,19.719572,164.53186,161.37425,False,-0.3579291
198,19.716082,199.21265,189.0,False,-0.3580052
3,19.709442,153.30534,137.03534,False,-0.3581499
134,19.690569,137.42143,119.10104,False,-0.35856125
115,19.690031,71.64837,51.958332,False,-0.35857296
143,19.68216,181.20815,177.7083,False,-0.35874453
62,19.6556,32.213566,12.557965,False,-0.3593234
181,19.655153,366.23413,369.43054,False,-0.35933313
55,19.654022,200.02246,199.19391,False,-0.35935777
140,19.624207,256.5315,243.00317,False,-0.3600076
167,19.621515,100.38839,80.76687,False,-0.3600663
117,19.603128,79.82245,77.947914,False,-0.36046702
19,19.603031,84.34671,64.743675,False,-0.36046916
125,19.596329,82.242165,62.64583,False,-0.36061522
79,19.59552,64.79864,45.20312,False,-0.36063287
125,19.592257,96.47278,91.5,False,-0.36070397
199,19.589468,39.506134,19.916666,False,-0.36076477
117,19.572218,80.242424,80.142365,False,-0.36114073
143,19.568092,174.08907,181.1216,False,-0.36123064
96,19.540802,241.81331,233.1125,False,-0.36182547
148,19.470098,132.75139,123.87167,False,-0.36336645
161,19.46607,108.89835,94.54471,False,-0.36345425
25,19.4484,85.66043,66.21203,False,-0.36383936
196,19.445791,92.49412,73.04832,False,-0.36389625
5,19.444147,53.572147,34.12801,False,-0.36393207
129,19.417847,219.92476,201.53749,False,-0.3645053
39,19.413343,170.06627,166.43092,False,-0.36460346
186,19.390821,36.882072,17.491251,False,-0.36509433
85,19.37927,151.90059,132.52133,False,-0.36534607
114,19.358042,144.08633,151.36638,False,-0.36580876
36,19.357079,353.89645,336.6301,False,-0.36582977
119,19.347605,67.374985,67.760475,False,-0.36603624
136,19.340097,379.042,387.58334,False,-0.36619988
148,19.332575,129.46664,123.003746,False,-0.36636382
101,19.327995,200.54124,193.3,False,-0.36646363
174,19.327095,31.337645,12.010545,False,-0.36648327
165,19.309723,240.29475,224.58333,False,-0.36686188
156,19.294878,168.6168,153.61334,False,-0.36718544
158,19.288858,87.61603,71.46502,False,-0.36731663
65,19.276413,64.851524,45.575108,False,-0.3675879
89,19.236803,368.53012,375.22916,False,-0.3684512
194,19.232763,305.8597,297.78903,False,-0.36853924
79,19.216648,63.949696,44.80838,False,-0.3688905
161,19.213135,175.23299,178.38716,False,-0.36896706
119,19.199858,67.842064,66.84896,False,-0.36925644
68,19.197273,390.9569,390.09753,False,-0.36931276
72,19.19652,71.5119,52.315384,False,-0.36932918
165,19.19532,253.72353,237.875,False,-0.36935532
167,19.194727,103.74451,84.54978,False,-0.36936826
130,19.177431,96.86491,96.79583,False,-0.36974522
199,19.173578,33.965244,14.791667,False,-0.3698292
101,19.159157,197.2867,193.31667,False,-0.37014353
158,19.158043,90.248375,92.97955,False,-0.3701678
170,19.138811,102.33917,102.96212,False,-0.37058696
39,19.138542,160.40002,141.68805,False,-0.37059283
5,19.125237,56.273575,37.14834,False,-0.37088284
122,19.124233,25.365898,6.2416663,False,-0.37090468
64,19.115175,80.80745,75.62659,False,-0.37110212
45,19.08034,240.18518,253.63936,False,-0.37186137
139,19.06516,442.65652,450.74704,False,-0.3721922
115,19.041185,68.137596,49.666668,False,-0.37271476
70,19.037817,95.412445,111.01846,False,-0.37278816
161,19.035223,151.51894,144.48274,False,-0.3728447
19,19.031517,87.0458,68.01428,False,-0.37292546
28,19.026712,215.48341,230.97829,False,-0.3730302
107,19.019236,152.32452,138.82329,False,-0.37319314
147,19.002031,147.58775,136.65633,False,-0.37356812
117,18.992933,55.683903,36.69097,False,-0.37376642
111,18.973772,48.24461,29.27083,False,-0.37418404
85,18.972458,235.14067,240.58968,False,-0.37421268
39,18.967443,214.85051,203.5735,False,-0.37432197
187,18.925695,31.213198,12.287501,False,-0.3752319
127,18.92459,52.38033,56.5125,False,-0.375256
174,18.92404,28.692307,9.768267,False,-0.37526798
125,18.8946,93.99609,83.10833,False,-0.37590963
125,18.87657,79.689064,60.8125,False,-0.3763026
189,18.874537,79.08288,60.208332,False,-0.37634692
107,18.864012,162.45482,155.87411,False,-0.3765763
115,18.8491,57.880356,39.03125,False,-0.3769013
72,18.843586,78.69813,62.417267,False,-0.3770215
10,18.831123,170.2078,161.19795,False,-0.3772931
98,18.822548,271.9907,277.2875,False,-0.37748
111,18.818527,45.822693,27.004168,False,-0.37756765
130,18.81681,93.05857,97.87917,False,-0.37760505
89,18.803995,352.505,338.42014,False,-0.3778844
100,18.792261,42.494793,36.766666,False,-0.37814012
63,18.790804,202.68578,203.14699,False,-0.3781719
151,18.780708,67.33354,70.734924,False,-0.37839192
55,18.77947,199.75114,209.34126,False,-0.3784189
170,18.768534,92.71863,103.49865,False,-0.37865728
96,18.763407,219.31975,221.41667,False,-0.378769
28,18.756517,227.23482,216.81529,False,-0.37891918
161,18.75486,107.45987,92.82303,False,-0.3789553
28,18.741743,177.69044,195.98012,False,-0.37924117
182,18.732363,27.733055,9.000691,False,-0.37944564
119,18.72342,55.34319,36.61977,False,-0.37964055
119,18.708809,59.03937,64.50585,False,-0.379959
82,18.705462,25.538795,6.8333335,False,-0.38003194
23,18.691893,224.37238,222.15654,False,-0.38032767
117,18.687883,78.214775,78.19445,False,-0.38041508
160,18.66924,102.871925,100.5449,False,-0.38082138
136,18.665009,393.77075,382.83334,False,-0.38091365
104,18.64659,113.89689,112.791664,False,-0.38131508
142,18.642134,59.425995,40.783863,False,-0.3814122
105,18.64145,84.64978,66.00833,False,-0.38142708
17,18.640299,231.93007,220.7057,False,-0.3814522
92,18.639818,169.48041,177.53749,False,-0.38146266
100,18.610588,38.010586,19.4,False,-0.38209975
95,18.607286,479.7357,483.59164,False,-0.3821717
84,18.592564,218.68053,202.21529,False,-0.3824926
36,18.577581,400.1052,405.91003,False,-0.38281915
188,18.55136,41.422703,22.871344,False,-0.38339067
176,18.549181,448.71304,463.699,False,-0.38343814
34,18.534754,237.78398,219.37209,False,-0.38375258
116,18.532774,36.095272,17.5625,False,-0.38379574
129,18.530336,234.14185,246.48332,False,-0.38384885
81,18.530222,65.265236,46.73502,False,-0.38385135
189,18.510557,83.093895,64.583336,False,-0.38427994
143,18.507837,181.19753,181.65187,False,-0.3843392
98,18.49936,275.12692,258.09167,False,-0.38452402
187,18.493502,29.430588,10.937083,False,-0.3846517
71,18.483423,168.58664,156.50517,False,-0.38487133
116,18.468573,41.03107,22.5625,False,-0.38519502
165,18.455133,225.373,217.79167,False,-0.3854879
172,18.45307,43.260864,24.80779,False,-0.38553292
125,18.438234,97.41324,78.975,False,-0.38585624
145,18.416887,133.45229,146.08333,False,-0.3863215
151,18.410593,76.449715,74.43153,False,-0.3864587
198,18.388878,173.35278,159.58333,False,-0.386932
114,18.38438,136.62276,144.25517,False,-0.38703
5,18.35081,54.987232,36.63642,False,-0.3877617
142,18.348238,46.5813,28.233063,False,-0.38781774
140,18.33941,271.89783,280.07684,False,-0.38801014
71,18.330246,177.30757,165.76787,False,-0.38820988
176,18.320192,443.9387,438.2294,False,-0.38842902
39,18.319654,150.55937,139.24226,False,-0.38844073
114,18.315092,140.261,151.26042,False,-0.38854018
36,18.306396,197.90392,188.0595,False,-0.3887297
100,18.302753,49.1895,37.533333,False,-0.38880908
143,18.298609,178.2337,172.1587,False,-0.38889942
198,18.281977,181.48027,166.16667,False,-0.38926193
92,18.265337,182.96478,184.29167,False,-0.3896246
143,18.265244,182.95862,184.10762,False,-0.38962662
40,18.261154,429.33975,421.85632,False,-0.38971576
34,18.235403,173.11845,155.76599,False,-0.390277
72,18.230362,66.38199,73.8616,False,-0.39038688
127,18.21811,55.01811,36.8,False,-0.39065394
183,18.21798,73.95331,59.166668,False,-0.39065677
100,18.217312,48.96287,32.941666,False,-0.3906713
127,18.213114,56.321445,38.108337,False,-0.3907628
173,18.211039,164.51744,174.61407,False,-0.39080805
44,18.199125,221.83221,206.35503,False,-0.39106768
188,18.16954,40.715343,22.5458,False,-0.39171252
186,18.144278,36.081776,17.937502,False,-0.3922631
165,18.144018,198.10555,196.125,False,-0.39226878
34,18.13146,171.85327,154.77054,False,-0.39254248
130,18.13038,94.46219,97.916664,False,-0.392566
23,18.124384,221.8827,214.15495,False,-0.3926967
173,18.119612,160.14677,144.80486,False,-0.39280072
86,18.119602,294.46005,312.1875,False,-0.39280093
198,18.116892,185.67455,191.83333,False,-0.39286
105,18.115282,124.38888,111.29166,False,-0.39289507
107,18.07422,149.65161,132.91492,False,-0.39379004
40,18.07261,360.95486,345.2731,False,-0.3938251
89,18.06878,354.42227,340.56946,False,-0.3939086
187,18.06748,28.667063,10.599584,False,-0.39393693
71,18.064928,207.22606,204.11438,False,-0.39399257
107,18.031157,143.74696,128.74203,False,-0.39472863
193,18.023623,66.56545,56.15886,False,-0.39489284
68,18.019758,386.04776,377.71176,False,-0.39497706
40,18.013144,422.96707,439.9556,False,-0.39512122
119,18.010256,55.913696,58.757168,False,-0.39518416
40,18.001791,479.11807,485.20932,False,-0.39536867
198,17.995079,180.98909,164.08333,False,-0.39551494
140,17.992207,261.10217,260.30014,False,-0.39557755
136,17.98976,351.31436,350.25,False,-0.3956309
146,17.986431,79.38496,72.395004,False,-0.39570343
81,17.985836,83.52753,65.54169,False,-0.3957164
146,17.978209,66.042625,70.9875,False,-0.39588264
146,17.97713,79.33279,67.60375,False,-0.39590612
127,17.97643,60.48926,53.641666,False,-0.39592138
36,17.975286,314.033,329.66238,False,-0.39594632
119,17.973473,50.24756,32.274082,False,-0.39598587
62,17.959595,30.618095,12.658501,False,-0.39628834
18,17.954737,169.0912,169.92336,False,-0.39639422
198,17.94795,177.73006,162.0,False,-0.39654213
188,17.945984,41.14595,23.199966,False,-0.396585
5,17.929125,54.657284,66.19128,False,-0.39695245
92,17.928053,172.97852,186.2,False,-0.39697582
100,17.926956,46.185287,28.258333,False,-0.39699972
105,17.90132,100.497154,82.59583,False,-0.39755845
41,17.895212,133.17967,115.28446,False,-0.39769158
117,17.893888,57.45537,40.947918,False,-0.39772043
117,17.883747,58.4675,41.975697,False,-0.39794147
6,17.8789,37.94432,20.065422,False,-0.3980471
44,17.876043,191.76732,174.25757,False,-0.39810938
198,17.871399,188.90565,177.5,False,-0.3982106
160,17.844374,111.75048,102.27366,False,-0.39879963
105,17.833769,98.40046,80.987495,False,-0.39903075
193,17.831612,70.86613,61.695316,False,-0.39907777
170,17.827993,102.69595,101.821266,False,-0.39915663
40,17.791658,430.1462,443.85754,False,-0.39994857
70,17.786041,101.49933,87.41321,False,-0.400071
125,17.775356,99.08369,81.308334,False,-0.40030387
34,17.750933,215.69841,217.15367,False,-0.4008362
86,17.738686,295.73837,285.5625,False,-0.4011031
104,17.734488,88.0017,73.52917,False,-0.4011946
117,17.72073,78.33089,76.30903,False,-0.40149447
96,17.717836,227.73003,223.29164,False,-0.40155753
130,17.701002,87.08306,69.92083,False,-0.40192443
92,17.689335,180.11348,172.28749,False,-0.40217873
159,17.679049,136.49873,125.7178,False,-0.40240294
120,17.673805,71.385605,53.711803,False,-0.4025172
186,17.669168,35.327087,17.657917,False,-0.40261826
31,17.664637,313.58627,309.74008,False,-0.40271702
114,17.660316,138.0691,148.57033,False,-0.4028112
161,17.657284,100.33814,102.37598,False,-0.4028773
161,17.653467,95.999306,85.34936,False,-0.40296048
151,17.648706,64.5599,65.5534,False,-0.40306425
86,17.6308,188.63509,173.9375,False,-0.4034545
170,17.627954,107.898254,108.12115,False,-0.40351653
165,17.623919,203.22887,189.25,False,-0.4036045
78,17.61793,202.36214,202.60658,False,-0.40373504
147,17.614187,135.50084,130.63533,False,-0.4038166
88,17.606733,89.00568,103.27951,False,-0.40397906
25,17.598097,81.57244,64.0617,False,-0.4041673
142,17.59678,46.693134,29.096354,False,-0.40419596
16,17.590002,398.84848,409.2518,False,-0.40434372
116,17.576288,43.555454,25.979166,False,-0.4046426
88,17.57393,97.029976,107.678825,False,-0.404694
86,17.571684,300.21118,297.5625,False,-0.40474296
163,17.569613,98.42101,80.88572,False,-0.4047881
93,17.552149,51.552143,34.0,False,-0.40516874
114,17.539839,127.68235,140.02867,False,-0.40543705
22,17.533438,320.176,327.245,False,-0.40557656
104,17.533386,82.16256,64.62917,False,-0.4055777
182,17.530396,32.840893,15.310496,False,-0.40564287
188,17.503984,39.443535,21.93955,False,-0.4062185
34,17.498854,207.18843,218.40504,False,-0.40633032
186,17.479645,35.37798,17.898333,False,-0.40674898
117,17.476849,75.47697,74.19097,False,-0.40680993
119,17.466105,63.56432,62.173813,False,-0.4070441
130,17.454687,94.107605,92.12083,False,-0.40729296
62,17.452677,29.205938,11.753259,False,-0.40733677
89,17.450056,357.55673,368.10764,False,-0.40739387
133,17.4486,53.073597,35.625,False,-0.4074256
36,17.442701,198.49937,181.68903,False,-0.40755418
3,17.441376,162.07478,146.61397,False,-0.4075831
125,17.440601,92.103096,74.6625,False,-0.40759996
147,17.439146,159.59203,152.45567,False,-0.40763167
199,17.417494,30.709158,13.291667,False,-0.4081036
116,17.415796,42.37413,24.958334,False,-0.4081406
173,17.409317,164.79478,177.46053,False,-0.4082818
181,17.384714,293.57755,294.28873,False,-0.40881804
198,17.381308,178.28203,174.83333,False,-0.40889227
151,17.377203,77.72166,69.97587,False,-0.40898174
143,17.3688,189.36177,186.13275,False,-0.4091649
114,17.355051,134.16695,140.9792,False,-0.40946454
127,17.337015,54.709095,57.175003,False,-0.40985763
196,17.326204,100.6543,99.33277,False,-0.41009328
81,17.325094,77.23984,62.002605,False,-0.41011748
192,17.322964,69.97217,73.335,False,-0.4101639
186,17.302856,34.592857,17.29,False,-0.41060215
160,17.297422,100.87118,101.767,False,-0.4107206
117,17.297312,74.940544,76.3507,False,-0.410723
96,17.288696,203.63005,200.55,False,-0.41091076
119,17.288486,49.84447,32.55598,False,-0.41091534
199,17.28674,37.386963,33.041668,False,-0.41095343
84,17.275452,216.99506,203.27492,False,-0.41119945
116,17.275232,34.296066,17.020834,False,-0.41120422
193,17.258245,66.64314,58.386707,False,-0.41157445
186,17.250963,34.64763,17.39667,False,-0.41173318
95,17.243364,494.60776,504.16672,False,-0.4118988
3,17.228498,146.36162,138.85555,False,-0.4122228
72,17.21094,80.06274,68.35839,False,-0.4126055
84,17.18839,263.94797,259.4028,False,-0.41309696
105,17.183123,82.178955,64.995834,False,-0.4132118
34,17.178007,219.76256,206.28963,False,-0.41332328
23,17.178,254.01881,245.24031,False,-0.41332343
127,17.161913,61.965057,56.912502,False,-0.41367406
167,17.150515,105.55709,89.0834,False,-0.4139225
192,17.139486,79.72526,69.5425,False,-0.41416284
12,17.13704,170.87569,173.8935,False,-0.4142162
99,17.12249,132.65604,140.21251,False,-0.4145333
151,17.119541,80.14222,77.17943,False,-0.41459754
105,17.118433,87.039276,69.92084,False,-0.4146217
119,17.112444,50.19515,33.082706,False,-0.41475224
85,17.09817,144.81886,128.00171,False,-0.41506335
109,17.095745,67.170746,50.075,False,-0.4151162
166,17.069931,373.7203,368.50754,False,-0.41567883
170,17.060974,103.525444,103.77798,False,-0.41587403
189,17.058458,102.35874,87.708336,False,-0.41592887
128,17.05268,32.03185,14.979167,False,-0.41605484
198,17.031492,188.40002,187.25,False,-0.4165166
113,17.018917,50.939056,33.92014,False,-0.4167907
170,17.016964,103.9069,108.01651,False,-0.41683325
98,17.003477,253.08168,238.6208,False,-0.4171272
101,17.0008,178.21404,163.95001,False,-0.41718557
44,16.997053,223.81801,209.76793,False,-0.41726723
36,16.983978,205.60463,199.84789,False,-0.4175522
40,16.981934,369.7902,364.11172,False,-0.41759676
189,16.978416,83.60342,66.625,False,-0.4176734
104,16.978327,92.38886,80.041664,False,-0.41767538
96,16.978,185.43964,174.15001,False,-0.41768247
45,16.977365,214.92644,223.40196,False,-0.41769633
138,16.977102,251.91565,249.16667,False,-0.41770205
105,16.971758,81.90925,64.9375,False,-0.41781855
122,16.970688,32.245686,15.274999,False,-0.41784185
120,16.963041,69.29984,52.336803,False,-0.4180085
117,16.952246,61.33905,59.267353,False,-0.4182438
92,16.952042,178.66646,187.54167,False,-0.41824827
191,16.949274,16.949274,0.0,False,-0.4183086
129,16.942242,224.59962,213.79167,False,-0.41846186
85,16.933147,146.61755,132.2142,False,-0.41866007
161,16.929934,108.35315,95.66605,False,-0.4187301
18,16.891443,140.19592,123.30447,False,-0.41956902
96,16.886095,188.03017,177.36668,False,-0.41968557
120,16.886,80.86823,75.75521,False,-0.41968766
113,16.884348,51.64476,34.760418,False,-0.41972366
99,16.88318,129.14656,144.57082,False,-0.4197491
186,16.876177,35.522007,18.645834,False,-0.41990176
140,16.876123,276.11035,269.49612,False,-0.41990292
116,16.86975,33.66142,16.791666,False,-0.42004186
25,16.86032,79.85116,63.412548,False,-0.42024738
87,16.85937,346.9811,337.26736,False,-0.4202681
119,16.845148,59.412415,43.940105,False,-0.42057803
82,16.842184,22.175516,5.3333335,False,-0.42064264
62,16.837751,34.048923,17.211176,False,-0.42073923
64,16.830671,93.840515,85.10584,False,-0.42089355
192,16.824312,52.529343,44.3025,False,-0.42103216
63,16.820978,205.54779,192.72078,False,-0.42110482
142,16.817184,52.16484,35.34766,False,-0.42118752
108,16.81703,53.9587,37.141666,False,-0.4211909
117,16.813177,56.93558,41.506943,False,-0.42127484
114,16.80728,134.66875,143.28645,False,-0.42140338
119,16.805716,65.91418,57.132168,False,-0.42143747
105,16.80213,93.39224,78.94583,False,-0.42151564
85,16.788122,199.71782,203.23889,False,-0.42182094
116,16.786322,39.53632,22.75,False,-0.4218602
25,16.775179,80.58851,64.6659,False,-0.42210305
188,16.774551,39.819103,23.04455,False,-0.4221167
79,16.774076,58.410824,41.636745,False,-0.42212707
128,16.771402,28.117235,11.345834,False,-0.42218533
119,16.76775,64.36357,60.880207,False,-0.42226496
188,16.761824,38.88471,22.122885,False,-0.42239413
40,16.753431,374.37027,372.99637,False,-0.42257702
123,16.749743,130.41418,113.895836,False,-0.42265743
89,16.747023,347.79666,332.9028,False,-0.4227167
72,16.738123,81.660515,67.03595,False,-0.4229107
167,16.73519,103.20382,87.19216,False,-0.42297462
172,16.735178,45.985157,29.31353,False,-0.42297485
41,16.731575,104.363106,118.66311,False,-0.42305338
5,16.72441,57.131977,40.407566,False,-0.42320958
127,16.723639,63.66717,64.01666,False,-0.4232264
6,16.721048,43.66654,26.94549,False,-0.42328283
158,16.71795,87.85671,71.138756,False,-0.42335033
108,16.716148,46.320312,29.604164,False,-0.4233896
170,16.715384,107.9039,96.30249,False,-0.4234063
148,16.698675,115.20138,120.73458,False,-0.42377046
119,16.69751,66.51742,63.2565,False,-0.42379585
84,16.694284,216.25343,206.27557,False,-0.42386615
104,16.692675,101.21335,88.525,False,-0.42390123
192,16.688698,48.238693,31.549997,False,-0.42398793
192,16.685905,56.4034,39.717495,False,-0.42404878
105,16.684652,107.06998,103.44166,False,-0.42407608
44,16.684622,226.7123,212.63463,False,-0.42407677
62,16.679226,26.792923,10.113696,False,-0.42419437
25,16.676285,81.42448,65.13146,False,-0.42425847
182,16.663492,33.313755,16.650263,False,-0.42453727
108,16.661802,58.470135,41.808334,False,-0.4245741
40,16.655409,370.72656,369.1058,False,-0.42471346
88,16.652723,89.37454,104.692696,False,-0.424772
25,16.633493,81.0811,64.97987,False,-0.4251911
35,16.624792,374.95956,386.88376,False,-0.42538077
123,16.613167,154.096,158.52083,False,-0.42563415
3,16.603674,140.8246,136.28442,False,-0.42584103
156,16.59831,147.83562,157.52025,False,-0.42595795
161,16.597666,149.05537,135.0978,False,-0.42597198
170,16.594929,96.14813,81.08538,False,-0.42603165
41,16.594378,127.74032,111.90571,False,-0.42604366
98,16.592617,272.80405,261.44583,False,-0.42608202
